experiment simulation item wn word enctime ecc freq1
STAUB10 97 ORC 6 "noticed" 50 3.438 .00370
STAUB10 97 ORC 7 "hurried" 21 2.440 .00370
STAUB10 97 ORC 8 "to" 85 4.531 .00370
STAUB10 97 ORC 9 "the" 17 1.616 .00370
STAUB10 97 ORC 10 "clinic" 22 1.893 .00370
STAUB10 97 ORC 11 "*" 26 1.958 .00370
STAUB10 98 SRC 1 "the" 22 1.447 .00370
STAUB10 98 SRC 2 "employees" 30 2.783 .00370
STAUB10 98 SRC 3 "who" 31 2.623 .00370
STAUB10 98 SRC 4 "noticed" 28 2.166 .00370
STAUB10 98 SRC 5 "the" 21 2.203 .00370
STAUB10 98 SRC 6 "fireman" 98 4.878 .00370
STAUB10 98 SRC 7 "hurried" 44 2.890 .00370
STAUB10 98 SRC 8 "to" 31 1.934 .00370
STAUB10 98 SRC 9 "the" 26 1.394 .00370
STAUB10 98 SRC 10 "clinic" 23 1.917 .00370
STAUB10 98 SRC 11 "*" 16 1.488 .00370
STAUB10 98 ORC 1 "the" 24 1.648 .00370
STAUB10 98 ORC 2 "employees" 32 2.161 .00370
STAUB10 98 ORC 3 "who" 92 4.824 .00370
STAUB10 98 ORC 4 "the" 27 1.562 .00370
STAUB10 98 ORC 5 "fireman" 64 4.105 .00370
STAUB10 98 ORC 2 "employees" 31 2.016 .00370
STAUB10 98 ORC 3 "who" 22 2.127 .00370
STAUB10 98 ORC 4 "the" 26 1.864 .00370
STAUB10 98 ORC 5 "fireman" 23 2.176 .00370
STAUB10 98 ORC 6 "noticed" 29 2.896 .00370
STAUB10 98 ORC 7 "hurried" 26 2.924 .00370
STAUB10 98 ORC 8 "to" 23 2.668 .00370
STAUB10 98 ORC 9 "the" 14 0.828 .00370
STAUB10 98 ORC 10 "clinic" 30 2.080 .00370
STAUB10 98 ORC 11 "*" 20 1.959 .00370
STAUB10 99 SRC 1 "the" 14 1.320 .00370
STAUB10 99 SRC 2 "employees" 78 4.181 .00370
STAUB10 99 SRC 3 "who" 39 2.409 .00370
STAUB10 99 SRC 4 "noticed" 31 2.298 .00370
STAUB10 99 SRC 5 "the" 24 2.158 .00370
STAUB10 99 SRC 6 "fireman" 37 2.502 .00370
STAUB10 99 SRC 7 "hurried" 25 2.781 .00370
STAUB10 99 SRC 8 "to" 23 2.037 .00370
STAUB10 99 SRC 9 "the" 19 1.445 .00370
STAUB10 99 SRC 10 "clinic" 30 2.152 .00370
STAUB10 99 SRC 11 "*" 16 1.768 .00370
STAUB10 99 ORC 1 "the" 23 1.307 .00370
STAUB10 99 ORC 2 "employees" 51 3.198 .00370
STAUB10 99 ORC 3 "who" 38 2.319 .00370
STAUB10 99 ORC 4 "the" 20 1.329 .00370
STAUB10 99 ORC 5 "fireman" 34 3.454 .00370
STAUB10 99 ORC 6 "noticed" 23 2.730 .00370
STAUB10 99 ORC 4 "the" 28 2.411 .00370
STAUB10 99 ORC 5 "fireman" 24 2.898 .00370
STAUB10 99 ORC 6 "noticed" 35 2.204 .00370
STAUB10 99 ORC 7 "hurried" 45 2.906 .00370
STAUB10 99 ORC 8 "to" 101 5.520 .00370
STAUB10 99 ORC 9 "the" 14 1.195 .00370
STAUB10 99 ORC 10 "clinic" 33 2.889 .00370
STAUB10 99 ORC 11 "*" 57 4.528 .00370
STAUB10 100 SRC 1 "the" 22 1.470 .00370
STAUB10 100 SRC 2 "employees" 37 3.100 .00370
STAUB10 100 SRC 3 "who" 28 2.622 .00370
STAUB10 100 SRC 4 "noticed" 23 1.947 .00370
STAUB10 100 SRC 5 "the" 17 1.730 .00370
STAUB10 100 SRC 6 "fireman" 64 4.306 .00370
STAUB10 100 SRC 7 "hurried" 39 3.158 .00370
STAUB10 100 SRC 8 "to" 33 2.443 .00370
STAUB10 100 SRC 9 "the" 17 1.058 .00370
STAUB10 100 SRC 10 "clinic" 25 1.477 .00370
STAUB10 100 SRC 11 "*" 25 2.008 .00370
STAUB10 100 ORC 1 "the" 17 1.561 .00370
STAUB10 100 ORC 2 "employees" 26 2.413 .00370
STAUB10 100 ORC 3 "who" 42 2.601 .00370
STAUB10 100 ORC 4 "the" 21 1.414 .00370
STAUB10 100 ORC 2 "employees" 46 3.800 .00370
STAUB10 100 ORC 3 "who" 24 2.305 .00370
STAUB10 100 ORC 4 "the" 25 1.716 .00370
STAUB10 100 ORC 5 "fireman" 22 2.539 .00370
STAUB10 100 ORC 6 "noticed" 29 2.570 .00370
STAUB10 100 ORC 7 "hurried" 30 3.190 .00370
STAUB10 100 ORC 8 "to" 30 2.074 .00370
STAUB10 100 ORC 9 "the" 15 1.152 .00370
STAUB10 100 ORC 10 "clinic" 27 2.295 .00370
STAUB10 100 ORC 11 "*" 21 1.585 .00370
1 1 1 1 "the" 28 1.616 .00370
1 1 1 2 "dog" 14 0.856 .00370
1 1 1 3 "bit" 27 2.970 .00370
1 1 1 4 "the" 25 1.437 .00370
1 1 1 5 "boy" 47 3.134 .00370
1 1 1 6 "*" 22 0.977 .00370
1 1 1 1 "the" 21 1.595 .00370
1 1 1 2 "employees" 30 3.210 .00370
1 1 1 3 "who" 52 3.200 .00370
1 1 1 4 "noticed" 32 2.618 .00370
1 1 1 5 "the" 96 4.885 .00370
1 1 1 6 "fireman" 26 1.809 .00370
1 1 1 7 "hurried" 30 2.780 .00370
1 1 1 8 "to" 37 2.398 .00370
1 1 1 9 "the" 19 1.663 .00370
1 1 1 10 "clinic" 28 2.489 .00370
1 1 1 11 "*" 33 2.352 .00370
