experiment simulation item wn word enctime ecc freq1
"MV13-1" 7 UNAMB 17 "de" 25 1.885 .00370
"MV13-1" 7 UNAMB 18 "musica" 29 1.891 .00370
"MV13-1" 7 UNAMB 19 "*" 20 1.420 .00370
"MV13-1" 8 HIGH 1 "el" 23 1.436 .00370
"MV13-1" 8 HIGH 2 "profesor" 20 2.348 .00370
"MV13-1" 8 HIGH 3 "dijo" 24 2.538 .00370
"MV13-1" 8 HIGH 4 "que" 16 1.641 .00370
"MV13-1" 8 HIGH 5 "los" 15 1.301 .00370
"MV13-1" 8 HIGH 6 "alumnos" 35 2.789 .00370
"MV13-1" 8 HIGH 7 "selevantaran" 59 3.780 .00370
"MV13-1" 8 HIGH 8 "del" 45 3.291 .00370
"MV13-1" 8 HIGH 9 "asiento" 21 2.002 .00370
"MV13-1" 8 HIGH 10 "cuando" 35 2.215 .00370
"MV13-1" 8 HIGH 11 "los" 95 5.984 .00370
"MV13-1" 8 HIGH 12 "directores" 19 1.718 .00370
"MV13-1" 8 HIGH 13 "entraron" 32 3.582 .00370
"MV13-1" 8 HIGH 14 "en" 29 2.462 .00370
"MV13-1" 8 HIGH 15 "la" 19 1.019 .00370
"MV13-1" 8 HIGH 16 "clase" 27 1.739 .00370
"MV13-1" 8 HIGH 17 "de" 23 1.627 .00370
"MV13-1" 8 HIGH 18 "musica" 32 1.977 .00370
"MV13-1" 8 HIGH 19 "*" 22 1.410 .00370
"MV13-1" 8 LOW 1 "el" 18 1.355 .00370
"MV13-1" 8 LOW 2 "profesor" 50 3.552 .00370
"MV13-1" 8 LOW 3 "dijo" 26 2.511 .00370
"MV13-1" 8 LOW 4 "que" 30 1.847 .00370
"MV13-1" 8 LOW 5 "los" 22 1.303 .00370
"MV13-1" 8 LOW 6 "alumnos" 50 3.728 .00370
"MV13-1" 8 LOW 7 "selevantaran" 45 3.808 .00370
"MV13-1" 8 LOW 8 "del" 52 3.311 .00370
"MV13-1" 8 LOW 9 "asiento" 30 2.109 .00370
"MV13-1" 8 LOW 10 "cuando" 34 2.428 .00370
"MV13-1" 8 LOW 11 "los" 31 2.233 .00370
"MV13-1" 8 LOW 12 "directores" 35 2.807 .00370
"MV13-1" 8 LOW 13 "entraran" 40 3.658 .00370
"MV13-1" 8 LOW 14 "en" 30 2.580 .00370
"MV13-1" 8 LOW 15 "la" 17 0.903 .00370
"MV13-1" 8 LOW 16 "clase" 35 2.537 .00370
"MV13-1" 8 LOW 17 "de" 24 2.139 .00370
"MV13-1" 8 LOW 18 "musica" 26 1.503 .00370
"MV13-1" 8 LOW 19 "*" 25 1.819 .00370
"MV13-1" 8 UNAMB 1 "el" 14 1.229 .00370
"MV13-1" 8 UNAMB 2 "profesor" 47 3.393 .00370
"MV13-1" 8 UNAMB 3 "dijo" 32 2.600 .00370
"MV13-1" 8 UNAMB 4 "que" 30 1.899 .00370
"MV13-1" 8 UNAMB 5 "los" 13 1.434 .00370
"MV13-1" 8 UNAMB 6 "alumnos" 46 3.518 .00370
"MV13-1" 8 UNAMB 7 "selevantaran" 60 4.233 .00370
"MV13-1" 8 UNAMB 8 "del" 35 2.214 .00370
"MV13-1" 8 UNAMB 9 "asiento" 47 3.224 .00370
"MV13-1" 8 UNAMB 10 "si" 25 1.961 .00370
"MV13-1" 8 UNAMB 11 "los" 25 1.421 .00370
"MV13-1" 8 UNAMB 12 "directores" 34 2.457 .00370
"MV13-1" 8 UNAMB 13 "entraban" 61 4.379 .00370
"MV13-1" 8 UNAMB 14 "en" 24 2.000 .00370
"MV13-1" 8 UNAMB 15 "la" 16 1.065 .00370
"MV13-1" 8 UNAMB 16 "clase" 17 1.423 .00370
"MV13-1" 8 UNAMB 17 "de" 54 3.306 .00370
"MV13-1" 8 UNAMB 18 "musica" 16 1.786 .00370
"MV13-1" 8 UNAMB 19 "*" 19 1.532 .00370
"MV13-1" 9 HIGH 1 "el" 17 1.220 .00370
"MV13-1" 9 HIGH 2 "profesor" 36 2.704 .00370
"MV13-1" 9 HIGH 3 "dijo" 34 2.538 .00370
"MV13-1" 9 HIGH 4 "que" 16 1.560 .00370
"MV13-1" 9 HIGH 5 "los" 37 3.440 .00370
"MV13-1" 9 HIGH 6 "alumnos" 16 1.790 .00370
"MV13-1" 9 HIGH 7 "selevantaran" 65 4.786 .00370
"MV13-1" 9 HIGH 8 "del" 33 2.139 .00370
"MV13-1" 9 HIGH 9 "asiento" 39 2.593 .00370
"MV13-1" 9 HIGH 10 "cuando" 35 2.560 .00370
"MV13-1" 9 HIGH 11 "los" 37 2.322 .00370
"MV13-1" 9 HIGH 12 "directores" 28 2.878 .00370
"MV13-1" 9 HIGH 13 "entraron" 46 3.365 .00370
"MV13-1" 9 HIGH 14 "en" 28 2.573 .00370
"MV13-1" 9 HIGH 15 "la" 21 1.026 .00370
"MV13-1" 9 HIGH 16 "clase" 32 1.973 .00370
"MV13-1" 9 HIGH 17 "de" 50 3.324 .00370
"MV13-1" 9 HIGH 18 "musica" 23 1.965 .00370
"MV13-1" 9 HIGH 19 "*" 23 1.392 .00370
"MV13-1" 9 LOW 1 "el" 23 1.539 .00370
"MV13-1" 9 LOW 2 "profesor" 32 2.121 .00370
"MV13-1" 9 LOW 3 "dijo" 37 2.365 .00370
"MV13-1" 9 LOW 4 "que" 28 1.888 .00370
"MV13-1" 9 LOW 5 "los" 17 1.361 .00370
"MV13-1" 9 LOW 6 "alumnos" 25 2.470 .00370
"MV13-1" 9 LOW 7 "selevantaran" 46 3.945 .00370
"MV13-1" 9 LOW 8 "del" 28 2.279 .00370
"MV13-1" 9 LOW 9 "asiento" 88 4.875 .00370
"MV13-1" 9 LOW 10 "cuando" 40 3.020 .00370
"MV13-1" 9 LOW 11 "los" 101 5.392 .00370
"MV13-1" 9 LOW 12 "directores" 19 2.259 .00370
"MV13-1" 9 LOW 13 "entraran" 42 3.496 .00370
"MV13-1" 9 LOW 14 "en" 34 2.941 .00370
"MV13-1" 9 LOW 15 "la" 16 0.960 .00370
"MV13-1" 9 LOW 16 "clase" 25 1.574 .00370
"MV13-1" 9 LOW 17 "de" 21 1.854 .00370
"MV13-1" 9 LOW 18 "musica" 30 1.890 .00370
"MV13-1" 9 LOW 19 "*" 26 1.676 .00370
"MV13-1" 9 UNAMB 1 "el" 14 1.281 .00370
"MV13-1" 9 UNAMB 2 "profesor" 59 3.999 .00370
"MV13-1" 9 UNAMB 3 "dijo" 29 2.423 .00370
"MV13-1" 9 UNAMB 4 "que" 22 1.260 .00370
"MV13-1" 9 UNAMB 5 "los" 28 2.942 .00370
"MV13-1" 9 UNAMB 6 "alumnos" 34 2.556 .00370
"MV13-1" 9 UNAMB 7 "selevantaran" 54 4.163 .00370
"MV13-1" 9 UNAMB 8 "del" 25 2.651 .00370
"MV13-1" 9 UNAMB 9 "asiento" 25 2.264 .00370
"MV13-1" 9 UNAMB 10 "si" 32 2.107 .00370
"MV13-1" 9 UNAMB 11 "los" 22 1.071 .00370
"MV13-1" 9 UNAMB 12 "directores" 34 3.109 .00370
"MV13-1" 9 UNAMB 13 "entraban" 36 3.557 .00370
"MV13-1" 9 UNAMB 14 "en" 23 2.010 .00370
"MV13-1" 9 UNAMB 15 "la" 17 1.301 .00370
"MV13-1" 9 UNAMB 16 "clase" 17 1.754 .00370
"MV13-1" 9 UNAMB 17 "de" 22 1.464 .00370
"MV13-1" 9 UNAMB 18 "musica" 28 1.874 .00370
"MV13-1" 9 UNAMB 19 "*" 21 1.865 .00370
"MV13-1" 10 HIGH 1 "el" 21 1.150 .00370
"MV13-1" 10 HIGH 2 "profesor" 33 2.341 .00370
"MV13-1" 10 HIGH 3 "dijo" 75 4.548 .00370
"MV13-1" 10 HIGH 4 "que" 20 1.973 .00370
"MV13-1" 10 HIGH 5 "los" 74 4.010 .00370
"MV13-1" 10 HIGH 6 "alumnos" 31 1.863 .00370
"MV13-1" 10 HIGH 7 "selevantaran" 103 6.178 .00370
"MV13-1" 10 HIGH 8 "del" 26 2.682 .00370
"MV13-1" 10 HIGH 9 "asiento" 36 2.639 .00370
"MV13-1" 10 HIGH 10 "cuando" 24 2.364 .00370
"MV13-1" 10 HIGH 11 "los" 20 2.180 .00370
"MV13-1" 10 HIGH 12 "directores" 27 2.739 .00370
"MV13-1" 10 HIGH 13 "entraron" 45 4.245 .00370
"MV13-1" 10 HIGH 14 "en" 20 1.736 .00370
"MV13-1" 10 HIGH 15 "la" 16 1.421 .00370
"MV13-1" 10 HIGH 16 "clase" 27 2.845 .00370
"MV13-1" 10 HIGH 17 "de" 16 1.882 .00370
"MV13-1" 10 HIGH 18 "musica" 44 3.949 .00370
"MV13-1" 10 HIGH 19 "*" 22 1.340 .00370
"MV13-1" 10 LOW 1 "el" 17 1.153 .00370
"MV13-1" 10 LOW 2 "profesor" 32 2.620 .00370
"MV13-1" 10 LOW 3 "dijo" 35 2.147 .00370
"MV13-1" 10 LOW 4 "que" 21 1.881 .00370
"MV13-1" 10 LOW 5 "los" 20 1.694 .00370
"MV13-1" 10 LOW 6 "alumnos" 26 2.181 .00370
"MV13-1" 10 LOW 7 "selevantaran" 41 3.751 .00370
"MV13-1" 10 LOW 8 "del" 36 2.612 .00370
"MV13-1" 10 LOW 9 "asiento" 33 2.492 .00370
"MV13-1" 10 LOW 10 "cuando" 24 2.745 .00370
"MV13-1" 10 LOW 11 "los" 36 2.995 .00370
"MV13-1" 10 LOW 12 "directores" 29 2.210 .00370
"MV13-1" 10 LOW 13 "entraran" 46 3.609 .00370
"MV13-1" 10 LOW 14 "en" 32 2.470 .00370
"MV13-1" 10 LOW 15 "la" 22 1.190 .00370
"MV13-1" 10 LOW 16 "clase" 24 2.650 .00370
"MV13-1" 10 LOW 17 "de" 20 1.684 .00370
"MV13-1" 10 LOW 18 "musica" 34 2.145 .00370
"MV13-1" 10 LOW 19 "*" 24 1.499 .00370
"MV13-1" 10 UNAMB 1 "el" 18 1.479 .00370
"MV13-1" 10 UNAMB 2 "profesor" 22 2.284 .00370
"MV13-1" 10 UNAMB 3 "dijo" 28 1.768 .00370
"MV13-1" 10 UNAMB 4 "que" 20 2.264 .00370
"MV13-1" 10 UNAMB 5 "los" 24 1.529 .00370
"MV13-1" 10 UNAMB 6 "alumnos" 33 2.266 .00370
"MV13-1" 10 UNAMB 7 "selevantaran" 55 4.031 .00370
"MV13-1" 10 UNAMB 8 "del" 32 2.713 .00370
"MV13-1" 10 UNAMB 9 "asiento" 19 2.285 .00370
"MV13-1" 10 UNAMB 10 "si" 33 2.371 .00370
"MV13-1" 10 UNAMB 11 "los" 19 1.138 .00370
"MV13-1" 10 UNAMB 12 "directores" 35 2.832 .00370
"MV13-1" 10 UNAMB 13 "entraban" 43 3.739 .00370
"MV13-1" 10 UNAMB 14 "en" 32 2.156 .00370
"MV13-1" 10 UNAMB 15 "la" 21 1.402 .00370
"MV13-1" 10 UNAMB 16 "clase" 36 3.278 .00370
"MV13-1" 10 UNAMB 17 "de" 18 1.665 .00370
"MV13-1" 10 UNAMB 18 "musica" 23 1.782 .00370
"MV13-1" 10 UNAMB 19 "*" 22 1.754 .00370
"MV13-1" 11 HIGH 1 "el" 21 1.343 .00370
"MV13-1" 11 HIGH 2 "profesor" 35 2.680 .00370
"MV13-1" 11 HIGH 3 "dijo" 31 2.301 .00370
"MV13-1" 11 HIGH 4 "que" 16 1.592 .00370
"MV13-1" 11 HIGH 5 "los" 18 1.714 .00370
"MV13-1" 11 HIGH 6 "alumnos" 54 3.945 .00370
"MV13-1" 11 HIGH 7 "selevantaran" 79 4.597 .00370
"MV13-1" 11 HIGH 8 "del" 33 2.345 .00370
"MV13-1" 11 HIGH 9 "asiento" 17 1.853 .00370
"MV13-1" 11 HIGH 10 "cuando" 49 3.053 .00370
"MV13-1" 11 HIGH 11 "los" 33 2.000 .00370
"MV13-1" 11 HIGH 12 "directores" 41 2.972 .00370
"MV13-1" 11 HIGH 13 "entraron" 46 3.489 .00370
"MV13-1" 11 HIGH 14 "en" 47 2.953 .00370
"MV13-1" 11 HIGH 15 "la" 15 0.609 .00370
"MV13-1" 11 HIGH 16 "clase" 19 1.547 .00370
"MV13-1" 11 HIGH 17 "de" 20 1.802 .00370
"MV13-1" 11 HIGH 18 "musica" 25 1.980 .00370
"MV13-1" 11 HIGH 19 "*" 26 1.498 .00370
"MV13-1" 11 LOW 1 "el" 18 1.379 .00370
"MV13-1" 11 LOW 2 "profesor" 27 1.918 .00370
"MV13-1" 11 LOW 3 "dijo" 22 2.317 .00370
"MV13-1" 11 LOW 4 "que" 69 4.294 .00370
"MV13-1" 11 LOW 5 "los" 16 1.736 .00370
"MV13-1" 11 LOW 6 "alumnos" 22 1.884 .00370
"MV13-1" 11 LOW 7 "selevantaran" 65 4.657 .00370
"MV13-1" 11 LOW 8 "del" 40 2.750 .00370
"MV13-1" 11 LOW 9 "asiento" 30 2.199 .00370
"MV13-1" 11 LOW 10 "cuando" 44 3.312 .00370
"MV13-1" 11 LOW 11 "los" 76 4.792 .00370
"MV13-1" 11 LOW 12 "directores" 31 2.687 .00370
"MV13-1" 11 LOW 13 "entraran" 55 3.713 .00370
"MV13-1" 11 LOW 14 "en" 27 1.654 .00370
"MV13-1" 11 LOW 15 "la" 23 1.725 .00370
"MV13-1" 11 LOW 16 "clase" 18 1.813 .00370
"MV13-1" 11 LOW 17 "de" 21 1.434 .00370
"MV13-1" 11 LOW 18 "musica" 37 3.315 .00370
"MV13-1" 11 LOW 19 "*" 24 1.906 .00370
"MV13-1" 11 UNAMB 1 "el" 22 1.336 .00370
"MV13-1" 11 UNAMB 2 "profesor" 33 3.080 .00370
"MV13-1" 11 UNAMB 3 "dijo" 30 3.122 .00370
"MV13-1" 11 UNAMB 4 "que" 78 4.595 .00370
"MV13-1" 11 UNAMB 5 "los" 17 2.032 .00370
"MV13-1" 11 UNAMB 6 "alumnos" 21 2.104 .00370
"MV13-1" 11 UNAMB 7 "selevantaran" 50 4.053 .00370
"MV13-1" 11 UNAMB 8 "del" 24 2.749 .00370
"MV13-1" 11 UNAMB 9 "asiento" 107 5.351 .00370
"MV13-1" 11 UNAMB 10 "si" 27 1.665 .00370
"MV13-1" 11 UNAMB 11 "los" 22 1.599 .00370
"MV13-1" 11 UNAMB 12 "directores" 33 2.119 .00370
"MV13-1" 11 UNAMB 13 "entraban" 58 4.575 .00370
"MV13-1" 11 UNAMB 14 "en" 28 2.149 .00370
"MV13-1" 11 UNAMB 15 "la" 26 1.402 .00370
"MV13-1" 11 UNAMB 16 "clase" 14 1.482 .00370
"MV13-1" 11 UNAMB 17 "de" 19 1.727 .00370
"MV13-1" 11 UNAMB 18 "musica" 56 3.560 .00370
"MV13-1" 11 UNAMB 19 "*" 28 1.619 .00370
"MV13-1" 12 HIGH 1 "el" 17 1.676 .00370
"MV13-1" 12 HIGH 2 "profesor" 28 1.811 .00370
"MV13-1" 12 HIGH 3 "dijo" 23 2.422 .00370
"MV13-1" 12 HIGH 4 "que" 26 2.144 .00370
"MV13-1" 12 HIGH 5 "los" 22 1.206 .00370
"MV13-1" 12 HIGH 6 "alumnos" 42 3.932 .00370
"MV13-1" 12 HIGH 7 "selevantaran" 50 3.964 .00370
"MV13-1" 12 HIGH 8 "del" 46 3.167 .00370
"MV13-1" 12 HIGH 9 "asiento" 16 1.961 .00370
"MV13-1" 12 HIGH 10 "cuando" 31 2.555 .00370
"MV13-1" 12 HIGH 11 "los" 34 2.226 .00370
"MV13-1" 12 HIGH 12 "directores" 29 2.996 .00370
"MV13-1" 12 HIGH 13 "entraron" 47 3.176 .00370
"MV13-1" 12 HIGH 14 "en" 33 2.489 .00370
"MV13-1" 12 HIGH 15 "la" 20 0.995 .00370
"MV13-1" 12 HIGH 16 "clase" 29 1.787 .00370
"MV13-1" 12 HIGH 17 "de" 21 1.625 .00370
"MV13-1" 12 HIGH 18 "musica" 21 2.021 .00370
"MV13-1" 12 HIGH 19 "*" 28 1.948 .00370
"MV13-1" 12 LOW 1 "el" 16 1.214 .00370
"MV13-1" 12 LOW 2 "profesor" 38 2.505 .00370
"MV13-1" 12 LOW 3 "dijo" 38 2.447 .00370
"MV13-1" 12 LOW 4 "que" 18 1.236 .00370
"MV13-1" 12 LOW 5 "los" 24 1.702 .00370
"MV13-1" 12 LOW 6 "alumnos" 35 2.480 .00370
"MV13-1" 12 LOW 7 "selevantaran" 60 4.078 .00370
"MV13-1" 12 LOW 8 "del" 31 3.447 .00370
"MV13-1" 12 LOW 9 "asiento" 58 4.518 .00370
"MV13-1" 12 LOW 10 "cuando" 33 2.883 .00370
"MV13-1" 12 LOW 11 "los" 32 2.550 .00370
"MV13-1" 12 LOW 12 "directores" 31 2.938 .00370
"MV13-1" 12 LOW 13 "entraran" 78 4.147 .00370
"MV13-1" 12 LOW 14 "en" 21 1.884 .00370
"MV13-1" 12 LOW 15 "la" 23 1.235 .00370
"MV13-1" 12 LOW 16 "clase" 26 1.847 .00370
"MV13-1" 12 LOW 17 "de" 16 1.421 .00370
"MV13-1" 12 LOW 18 "musica" 22 1.947 .00370
"MV13-1" 12 LOW 19 "*" 16 1.725 .00370
"MV13-1" 12 UNAMB 1 "el" 14 1.403 .00370
"MV13-1" 12 UNAMB 2 "profesor" 18 2.017 .00370
"MV13-1" 12 UNAMB 3 "dijo" 35 3.125 .00370
"MV13-1" 12 UNAMB 4 "que" 15 1.221 .00370
"MV13-1" 12 UNAMB 5 "los" 26 1.585 .00370
"MV13-1" 12 UNAMB 6 "alumnos" 88 4.506 .00370
"MV13-1" 12 UNAMB 7 "selevantaran" 49 3.442 .00370
"MV13-1" 12 UNAMB 8 "del" 26 3.013 .00370
"MV13-1" 12 UNAMB 9 "asiento" 20 1.866 .00370
"MV13-1" 12 UNAMB 10 "si" 33 2.241 .00370
"MV13-1" 12 UNAMB 11 "los" 24 1.428 .00370
"MV13-1" 12 UNAMB 12 "directores" 44 2.812 .00370
"MV13-1" 12 UNAMB 13 "entraban" 66 3.789 .00370
"MV13-1" 12 UNAMB 14 "en" 26 2.299 .00370
"MV13-1" 12 UNAMB 15 "la" 12 1.194 .00370
"MV13-1" 12 UNAMB 16 "clase" 22 2.563 .00370
"MV13-1" 12 UNAMB 17 "de" 23 1.875 .00370
"MV13-1" 12 UNAMB 18 "musica" 20 1.770 .00370
"MV13-1" 12 UNAMB 19 "*" 25 1.731 .00370
"MV13-1" 13 HIGH 1 "el" 23 1.303 .00370
"MV13-1" 13 HIGH 2 "profesor" 18 2.029 .00370
"MV13-1" 13 HIGH 3 "dijo" 37 2.689 .00370
"MV13-1" 13 HIGH 4 "que" 20 1.541 .00370
"MV13-1" 13 HIGH 5 "los" 23 1.597 .00370
"MV13-1" 13 HIGH 6 "alumnos" 30 2.127 .00370
"MV13-1" 13 HIGH 7 "selevantaran" 87 4.799 .00370
"MV13-1" 13 HIGH 8 "del" 37 2.835 .00370
"MV13-1" 13 HIGH 9 "asiento" 28 1.907 .00370
"MV13-1" 13 HIGH 10 "cuando" 53 3.227 .00370
"MV13-1" 13 HIGH 11 "los" 16 1.727 .00370
"MV13-1" 13 HIGH 12 "directores" 42 3.023 .00370
"MV13-1" 13 HIGH 13 "entraron" 60 3.572 .00370
"MV13-1" 13 HIGH 14 "en" 34 2.371 .00370
"MV13-1" 13 HIGH 15 "la" 16 0.884 .00370
"MV13-1" 13 HIGH 16 "clase" 37 2.573 .00370
"MV13-1" 13 HIGH 17 "de" 25 1.799 .00370
"MV13-1" 13 HIGH 18 "musica" 15 1.483 .00370
"MV13-1" 13 HIGH 19 "*" 21 1.949 .00370
"MV13-1" 13 LOW 1 "el" 23 1.309 .00370
"MV13-1" 13 LOW 2 "profesor" 31 2.503 .00370
"MV13-1" 13 LOW 3 "dijo" 23 2.334 .00370
"MV13-1" 13 LOW 4 "que" 17 2.050 .00370
"MV13-1" 13 LOW 5 "los" 18 1.144 .00370
"MV13-1" 13 LOW 6 "alumnos" 32 1.994 .00370
"MV13-1" 13 LOW 7 "selevantaran" 45 3.298 .00370
"MV13-1" 13 LOW 8 "del" 45 3.451 .00370
"MV13-1" 13 LOW 9 "asiento" 22 2.388 .00370
"MV13-1" 13 LOW 10 "cuando" 41 3.307 .00370
"MV13-1" 13 LOW 11 "los" 35 2.240 .00370
"MV13-1" 13 LOW 12 "directores" 24 2.521 .00370
"MV13-1" 13 LOW 13 "entraran" 49 3.696 .00370
"MV13-1" 13 LOW 14 "en" 22 2.358 .00370
"MV13-1" 13 LOW 15 "la" 16 1.195 .00370
"MV13-1" 13 LOW 16 "clase" 29 1.942 .00370
"MV13-1" 13 LOW 17 "de" 17 1.628 .00370
"MV13-1" 13 LOW 18 "musica" 26 1.989 .00370
"MV13-1" 13 LOW 19 "*" 38 3.487 .00370
"MV13-1" 13 UNAMB 1 "el" 19 1.431 .00370
"MV13-1" 13 UNAMB 2 "profesor" 28 2.153 .00370
"MV13-1" 13 UNAMB 3 "dijo" 24 2.773 .00370
"MV13-1" 13 UNAMB 4 "que" 16 1.957 .00370
"MV13-1" 13 UNAMB 5 "los" 14 1.169 .00370
"MV13-1" 13 UNAMB 6 "alumnos" 46 3.758 .00370
"MV13-1" 13 UNAMB 7 "selevantaran" 42 3.380 .00370
"MV13-1" 13 UNAMB 8 "del" 47 3.302 .00370
"MV13-1" 13 UNAMB 9 "asiento" 23 2.364 .00370
"MV13-1" 13 UNAMB 10 "si" 27 1.773 .00370
"MV13-1" 13 UNAMB 11 "los" 27 1.614 .00370
"MV13-1" 13 UNAMB 12 "directores" 51 3.196 .00370
"MV13-1" 13 UNAMB 13 "entraban" 53 3.194 .00370
"MV13-1" 13 UNAMB 14 "en" 31 2.244 .00370
"MV13-1" 13 UNAMB 15 "la" 22 1.160 .00370
"MV13-1" 13 UNAMB 16 "clase" 30 1.859 .00370
"MV13-1" 13 UNAMB 17 "de" 21 1.508 .00370
"MV13-1" 13 UNAMB 18 "musica" 20 1.701 .00370
"MV13-1" 13 UNAMB 19 "*" 20 1.668 .00370
"MV13-1" 14 HIGH 1 "el" 22 1.427 .00370
"MV13-1" 14 HIGH 2 "profesor" 27 2.163 .00370
"MV13-1" 14 HIGH 3 "dijo" 27 2.958 .00370
"MV13-1" 14 HIGH 4 "que" 15 1.108 .00370
"MV13-1" 14 HIGH 5 "los" 21 1.619 .00370
"MV13-1" 14 HIGH 6 "alumnos" 27 1.864 .00370
"MV13-1" 14 HIGH 7 "selevantaran" 41 4.100 .00370
"MV13-1" 14 HIGH 8 "del" 40 3.783 .00370
"MV13-1" 14 HIGH 9 "asiento" 22 1.722 .00370
"MV13-1" 14 HIGH 10 "cuando" 32 2.728 .00370
"MV13-1" 14 HIGH 11 "los" 31 2.109 .00370
"MV13-1" 14 HIGH 12 "directores" 40 3.153 .00370
"MV13-1" 14 HIGH 13 "entraron" 55 3.804 .00370
"MV13-1" 14 HIGH 14 "en" 25 2.051 .00370
"MV13-1" 14 HIGH 15 "la" 40 2.788 .00370
"MV13-1" 14 HIGH 16 "clase" 21 2.004 .00370
"MV13-1" 14 HIGH 17 "de" 23 1.603 .00370
"MV13-1" 14 HIGH 18 "musica" 34 2.319 .00370
"MV13-1" 14 HIGH 19 "*" 16 1.335 .00370
"MV13-1" 14 LOW 1 "el" 23 1.340 .00370
"MV13-1" 14 LOW 2 "profesor" 21 2.157 .00370
"MV13-1" 14 LOW 3 "dijo" 41 2.813 .00370
"MV13-1" 14 LOW 4 "que" 16 1.360 .00370
"MV13-1" 14 LOW 5 "los" 26 2.813 .00370
"MV13-1" 14 LOW 6 "alumnos" 35 2.572 .00370
"MV13-1" 14 LOW 7 "selevantaran" 67 4.027 .00370
"MV13-1" 14 LOW 8 "del" 38 2.651 .00370
"MV13-1" 14 LOW 9 "asiento" 41 2.915 .00370
"MV13-1" 14 LOW 10 "cuando" 45 3.055 .00370
"MV13-1" 14 LOW 11 "los" 27 1.503 .00370
"MV13-1" 14 LOW 12 "directores" 88 4.504 .00370
"MV13-1" 14 LOW 13 "entraran" 46 4.166 .00370
"MV13-1" 14 LOW 14 "en" 30 1.966 .00370
"MV13-1" 14 LOW 15 "la" 44 3.202 .00370
"MV13-1" 14 LOW 16 "clase" 21 1.661 .00370
"MV13-1" 14 LOW 17 "de" 17 1.730 .00370
"MV13-1" 14 LOW 18 "musica" 30 1.814 .00370
"MV13-1" 14 LOW 19 "*" 25 1.759 .00370
"MV13-1" 14 UNAMB 1 "el" 20 1.516 .00370
"MV13-1" 14 UNAMB 2 "profesor" 17 1.963 .00370
"MV13-1" 14 UNAMB 3 "dijo" 36 2.925 .00370
"MV13-1" 14 UNAMB 4 "que" 28 1.545 .00370
"MV13-1" 14 UNAMB 5 "los" 28 1.601 .00370
"MV13-1" 14 UNAMB 6 "alumnos" 34 2.412 .00370
"MV13-1" 14 UNAMB 7 "selevantaran" 62 3.730 .00370
"MV13-1" 14 UNAMB 8 "del" 28 2.311 .00370
"MV13-1" 14 UNAMB 9 "asiento" 82 5.419 .00370
"MV13-1" 14 UNAMB 10 "si" 25 1.924 .00370
"MV13-1" 14 UNAMB 11 "los" 25 1.438 .00370
"MV13-1" 14 UNAMB 12 "directores" 40 3.188 .00370
"MV13-1" 14 UNAMB 13 "entraban" 59 3.499 .00370
"MV13-1" 14 UNAMB 14 "en" 38 2.468 .00370
"MV13-1" 14 UNAMB 15 "la" 14 0.721 .00370
"MV13-1" 14 UNAMB 16 "clase" 27 1.836 .00370
"MV13-1" 14 UNAMB 17 "de" 28 2.071 .00370
"MV13-1" 14 UNAMB 18 "musica" 17 1.751 .00370
"MV13-1" 14 UNAMB 19 "*" 42 2.673 .00370
"MV13-1" 15 HIGH 1 "el" 26 1.507 .00370
"MV13-1" 15 HIGH 2 "profesor" 38 2.767 .00370
"MV13-1" 15 HIGH 3 "dijo" 51 3.321 .00370
"MV13-1" 15 HIGH 4 "que" 24 1.723 .00370
"MV13-1" 15 HIGH 5 "los" 20 1.410 .00370
"MV13-1" 15 HIGH 6 "alumnos" 44 4.147 .00370
"MV13-1" 15 HIGH 7 "selevantaran" 50 3.268 .00370
"MV13-1" 15 HIGH 8 "del" 36 3.878 .00370
"MV13-1" 15 HIGH 9 "asiento" 26 1.778 .00370
"MV13-1" 15 HIGH 10 "cuando" 44 3.078 .00370
"MV13-1" 15 HIGH 11 "los" 17 1.225 .00370
"MV13-1" 15 HIGH 12 "directores" 36 3.047 .00370
"MV13-1" 15 HIGH 13 "entraron" 91 5.051 .00370
"MV13-1" 15 HIGH 1 "el" 756928 27.484 .00370
"MV13-1" 15 HIGH 1 "el" 23 1.545 .00370
"MV13-1" 15 HIGH 2 "profesor" 35 3.438 .00370
"MV13-1" 15 HIGH 3 "dijo" 40 2.903 .00370
"MV13-1" 15 HIGH 4 "que" 15 1.403 .00370
"MV13-1" 15 HIGH 5 "los" 20 1.555 .00370
"MV13-1" 15 HIGH 6 "alumnos" 19 2.192 .00370
"MV13-1" 15 HIGH 7 "selevantaran" 120 6.202 .00370
"MV13-1" 15 HIGH 8 "del" 36 2.875 .00370
"MV13-1" 15 HIGH 9 "asiento" 33 2.534 .00370
"MV13-1" 15 HIGH 10 "cuando" 27 2.718 .00370
"MV13-1" 15 HIGH 11 "los" 20 2.443 .00370
"MV13-1" 15 HIGH 12 "directores" 47 4.285 .00370
"MV13-1" 15 HIGH 13 "entraron" 43 4.021 .00370
"MV13-1" 15 HIGH 14 "en" 30 2.650 .00370
"MV13-1" 15 HIGH 15 "la" 17 1.311 .00370
"MV13-1" 15 HIGH 16 "clase" 17 1.530 .00370
"MV13-1" 15 HIGH 17 "de" 23 1.674 .00370
"MV13-1" 15 HIGH 18 "musica" 21 1.738 .00370
"MV13-1" 15 HIGH 19 "*" 17 1.784 .00370
"MV13-1" 15 LOW 1 "el" 23 1.256 .00370
