sn	wn	nw	let	l	f	p	word	log_freq	bigram	pos_bigram	len	logitpred	spm	spu	sp1	rv1	sp5	rv5	sp10	rv10	sp15	rv15	sp20	rv20	sp25	rv25	sp30	rv30	sp50	rv50	sp100	rv100	freq.pm	scaled.freq	scaled.log.freq	log.rv100	scaled.log.rv100	freq.class	spu.class	sp100.class	rv1.class	rv100.class
72	7	8	2.65384615384615	6	0.907401685789748	-2.209410184	wahrer	0.73704069	5.313206	14.873254	0.16666667	-2.20941018	6.634453	2.26829132967139	2.26426056479	130.561438751	2.67325190402	130.561438751	2.23619990916	218.925658896	2.35112284211	218.925658896	2.42137616108	218.925658896	2.32004039745	218.925658896	1.96433234965	218.925658896	1.30366555222	218.925658896	0.963138894825	218.925658896	5.45808996734554	0.000163273608059363	0.162913433840584	5.38873221509201	0.790531548433316	1	3	4	1	1
72	8	8	5.17611940298507	13	0.518706039793336	-1.060131021	Leckerbissen	NA	NA	NA	NA	NA	NA	0.20768898739111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
73	1	7	2.19282511210762	3	3.43971786063092	-2.552972737	Sie	NA	NA	NA	NA	NA	NA	4.55950368573624	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA
73	2	7	3.32669322709163	7	1.76689001135163	-2.215395751	machten	1.7509779	5.3798974	13.532411	0.14285714	-2.21539575	6.539918	1.03807093291405	1.51909877678	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	56.3608974652734	0.001685983033932	0.387031307956653	5.2812582127327	0.77476502189049	2	1	1	2	1
73	3	7	2.49137931034483	5	3.3882415604911	-0.355422846	einen	3.3971367	4.6728288	13.279692	0.2	-0.35542285	10.963755	2.0508491077769	1.42976556915	51	0.80591991539	196.617105931	0.288071925304	196.617105931	0.288071925304	196.617105931	0.16799100596	196.617105931	0.124096237168	196.617105931	0.0199429312536	344.929128334	3.20342650381e-16	395.929128334	3.20342650381e-16	395.929128334	2495.38005760664	0.0746469383836422	0.750893692209678	5.98123522638411	0.877452238545981	4	2	1	1	2
73	4	7	4.44905660377358	11	0.976964069037476	-1.13217987	Spaziergang	0.8750659	4.9904326	15.822097	0.09090909	-1.13217987	6.54856	0.643493692308917	1.27525819246	344.929128334	1.39854464879	344.929128334	1.17328696764	344.929128334	0.681164066975	344.929128334	0.590500466033	344.929128334	0.465789950544	344.929128334	0.489761856827	344.929128334	0.328662443505	344.929128334	0.162348799028	352.431851041	7.50008007181608	0.000224357814067893	0.193422144177414	5.86485727318145	0.860379494925296	1	1	2	3	2
73	5	7	1.30281690140845	2	3.25909192863221	-2.215395751	am	3.4547306	3.0445224	13.131097	0.5	-2.21539575	6.586956	1.93797935836998	1.54606205275	145.617105931	1.13865718724	196.617105931	0.981517102079	196.617105931	1.07110768885	196.617105931	1.08066999941	196.617105931	1.1311209556	196.617105931	1.11012781521	196.617105931	0.789087983694	344.929128334	0.485824103616	344.929128334	2849.25028245908	0.0852326320497608	0.763624088434167	5.84333897080989	0.857222741868276	4	2	3	2	1
73	6	7	1.92608695652174	5	0.474437726933646	-2.552972737	Deich	0.52001689	2.4849066	13.858854	0.2	-2.55297274	6.520961	2.05121985310504	1.27248061828	145.617105931	1.64946634048	145.617105931	1.77836560525	196.617105931	1.56469296467	196.617105931	1.41987439498	196.617105931	1.25870639134	196.617105931	1.13527813367	196.617105931	1.2478495716	196.617105931	1.1477940467	344.929128334	3.31143999641606	9.90586009614426e-05	0.114943093854155	5.84333897080989	0.857222741868276	1	2	4	2	1
73	7	7	3.43579766536965	8	1.54195846202055	0.227368698	entlang	NA	NA	NA	NA	NA	NA	2.68775134508806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA
74	1	7	2.11290322580645	3	0.236141833238901	-2.552972737	Ulf	NA	NA	NA	NA	NA	NA	3.7703904316269	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA
74	2	7	1.67368421052632	3	3.45756248963552	-0.946283758	hat	3.5529418	0.6931472	11.910903	0.33333333	-0.94628376	6.588227	3.64805493420397	1.67328500093	196.617105931	3.20342650381e-16	196.617105931	3.20342650381e-16	196.617105931	3.20342650381e-16	196.617105931	3.20342650381e-16	196.617105931	3.20342650381e-16	196.617105931	3.20342650381e-16	196.617105931	3.20342650381e-16	196.617105931	3.20342650381e-16	196.617105931	3572.24963065206	0.106860474923419	0.785332420213793	5.2812582127327	0.77476502189049	4	4	1	2	1
74	3	7	2.47899159663866	5	3.11742376923958	-2.209410184	schon	3.0982248	7.0175061	12.984551	0.2	-2.20941018	10.778646	2.95894557503077	1.55940753656	145.617105931	0.87878723777	145.617105931	0.305278133648	196.617105931	0.305278133648	196.617105931	0.207705541958	196.617105931	0.176750906105	196.617105931	0.0635904932971	344.929128334	3.20342650381e-16	395.929128334	3.20342650381e-16	395.929128334	1253.78999519812	0.0375059439271732	0.684823033281996	5.98123522638411	0.877452238545981	4	4	1	2	2
74	4	7	2.85572139303483	6	3.1095684233719	-0.581576061	wieder	3.0419648	8.0952938	13.64147	0.16666667	-0.58157606	5.96942	2.86125242167461	1.5755648665	51	1.60746482286	196.617105931	1.42884843817	196.617105931	0.764849295992	196.617105931	0.649176589938	196.617105931	0.522573936516	196.617105931	0.617514655572	196.617105931	0.506754870389	344.929128334	0.131294284018	395.929128334	1101.4500323021	0.0329488377705374	0.672387478621003	5.98123522638411	0.877452238545981	4	4	2	1	2
74	5	7	2.25980392156863	4	3.74529656881798	-0.763029613	eine	3.7424187	7.5464463	13.428684	0.25	-0.76302961	9.813075	1.63180433416989	1.96672665674	51	2.40941867009	167.925658896	2.24715518756	218.925658896	2.22839773426	218.925658896	1.95583396924	218.925658896	1.71267124247	218.925658896	1.32048686533	218.925658896	0.938119918149	218.925658896	0.940334537489	422.893369667	5526.09949585592	0.165308048892831	0.827213869679587	6.047120066103	0.887117599948684	4	2	4	1	3
74	6	7	2.171875	5	0.20092296562006	-2.552972737	Niete	0.13696301	3.0910425	15.822097	0.2	-2.55297274	5.854314	1.07865506189292	5.465901682	572.456684083	1.934114777	445.085139536	1.86746203411	445.085139536	1.99631995641	445.085139536	2.06729128465	445.085139536	2.10286978119	445.085139536	2.32590936955	445.085139536	2.17019083768	445.085139536	1.59872927642	445.085139536	1.37076500954187	4.10051410380609e-05	0.0302739245892139	6.09826558866598	0.894620691127332	1	1	4	3	3
74	7	7	2.96981132075472	8	1.74463324276739	1.060131021	gezogen	NA	NA	NA	NA	NA	NA	3.93416766434743	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA
75	1	7	2.09053497942387	3	3.42584874184721	-0.902778336	Der	NA	NA	NA	NA	NA	NA	2.04559655167458	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA
75	2	7	2.75	6	0.59336139728478	-2.552972737	Giebel	0.45031379	1.6094379	15.822097	0.16666667	-2.55297274	6.61735	1.17344818178616	0.544266065392	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	2.82042002818532	8.43702022135531e-05	0.0995361135823688	5.2812582127327	0.77476502189049	1	1	1	2	1
75	3	7	1.81286549707602	3	3.92971925144343	0.106280364	des	3.8957484	3.7135721	14.78291	0.33333333	0.10628036	6.586956	2.84716924064884	1.79393878085	51	0.359769958369	196.617105931	0.170990582202	196.617105931	0.133459362748	196.617105931	0.0844702621482	196.617105931	0.0521199874864	196.617105931	0	395.929128334	0	395.929128334	0	395.929128334	7865.89962185658	0.235300960514929	0.861105442120108	5.98123522638411	0.877452238545981	4	4	1	1	2
75	4	7	1.99470899470899	5	2.4404840208234	-1.862855675	alten	2.419513	7.7931743	14.873254	0.2	-1.86285567	6.567087	2.71503293806791	1.66050804935	51	1.52252223184	51	0.641622493543	218.925658896	0.56223731529	218.925658896	0.479503994386	218.925658896	0.351128889364	218.925658896	0.337922496763	422.57079941	0.204283086235	422.57079941	0.0874992059678	422.57079941	262.732017045917	0.00785938022869627	0.534802455820902	6.04635700532656	0.887005658290968	3	3	2	1	3
75	5	7	3.15525114155251	6	1.71456612599867	0.52604491	Hauses	1.6506766	3.4965076	15.500497	0.16666667	0.52604491	6.601872	0.204198155982553	2.27181535383	641.216614421	1.2703763098	641.216614421	1.65241145359	641.216614421	0.979481630251	692.216614421	0.813799671952	692.216614421	0.824245039398	692.216614421	0.861719843065	692.216614421	0.684706744834	692.216614421	0.427548811709	692.216614421	44.7380035870113	0.00133829513744284	0.364860986258845	6.539898933255	0.959408674237711	2	1	3	3	3
75	6	7	3	6	1.19665417108174	-2.215395751	drohte	1.3052955	0.6931472	14.315436	0.16666667	-2.21539575	6.428349	2.81523515699056	1.76815582047	205.395068376	0.791674185856	218.925658896	0.795871966809	218.925658896	1.24322043231	218.925658896	1.31289450447	218.925658896	1.30663754455	218.925658896	1.09459593346	381.186521661	0.936715591868	579.298807148	0.841603607659	579.298807148	20.197401555211	0.000604186197932329	0.288518903999264	6.36181841897393	0.933284113008607	2	4	4	3	3
75	7	7	5.31232091690544	13	0.0385740678660752	0.082538928	einzustürzen	NA	NA	NA	NA	NA	NA	11.4909317571207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA
76	1	7	2.18987341772152	3	3.32564289547031	-1.007451794	Das	NA	NA	NA	NA	NA	NA	2.47204267718016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA
76	2	7	6.2433234421365	14	0	-2.552972737	Karamellbonbon	0.0004832788	0	15.822097	0.07142857	-2.55297274	6.61735	0.78316616953362	0.544266065392	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	1.00111340994178	2.99473624465192e-05	0.000106822608138984	5.2812582127327	0.77476502189049	1	1	1	2	1
76	3	7	2.77310924369748	5	2.26208546400724	-2.552972737	blieb	2.123489	0	14.315436	0.2	-2.55297274	6.586956	2.40857817305539	0.344430885517	196.617105931	0.265168553075	196.617105931	0.17101849506	196.617105931	0.131553774163	395.929128334	0.107511373828	395.929128334	0.0508262924124	395.929128334	0.0400831925315	395.929128334	3.20342650381e-16	395.929128334	3.20342650381e-16	395.929128334	132.888989799763	0.00397524866130475	0.469370130314931	5.98123522638411	0.877452238545981	3	3	1	2	2
76	4	7	2.73831775700935	5	0.916731282031584	-2.552972737	Julia	1.116033	0.6931472	11.723794	0.2	-2.55297274	10.592385	5.19199249792212	1.16485718776	145.617105931	0.454302123001	196.617105931	0.267685946143	196.617105931	0.226163678809	196.617105931	0.205334143803	344.929128334	0.241678970232	344.929128334	0.191738128148	344.929128334	0.139834089279	429.297861383	0.0423830246707	429.297861383	13.0627014170003	0.000390758379600885	0.246684844915968	6.06215099358056	0.889322649652202	2	5	2	2	3
76	5	7	1.12790697674419	2	3.25909192863221	-1.13217987	am	3.4547306	1.0986123	10.988795	0.5	-1.13217987	5.203943	0.991629288645797	2.99416462461	130.561438751	1.17326395788	167.925658896	0.911283194486	218.925658896	0.751372580809	218.925658896	0.53492370106	218.925658896	0.472377336972	371.57079941	0.488586340061	371.57079941	0.402726572989	422.57079941	0.292435934753	422.57079941	2849.25028245908	0.0852326320497608	0.763624088434167	6.04635700532656	0.887005658290968	4	1	3	1	3
76	6	7	2.40495867768595	6	0.591069061306035	-0.409721284	Gaumen	0.38274266	3.7612001	13.858854	0.16666667	-0.40972128	11.11634	2.68845921728039	1.16700094352	145.617105931	1.82199341894	196.617105931	1.37303213096	196.617105931	0.965468617687	196.617105931	1.02836649736	196.617105931	0.85242842946	196.617105931	0.752509264276	301.431851041	0.684524605005	394.085139536	0.611687949045	445.085139536	2.41402998374044	7.22134277314734e-05	0.0846003780576605	6.09826558866598	0.894620691127332	1	3	3	2	3
76	7	7	2.85238095238095	7	0.676357015286553	0.902778336	kleben	NA	NA	NA	NA	NA	NA	9.42347659800793	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA
77	1	7	3.57234726688103	6	0.347940526104739	-2.552972737	Tamara	NA	NA	NA	NA	NA	NA	3.7703904316269	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA
77	2	7	2.72324723247232	6	2.13479526603743	-2.552972737	führte	1.981467	0.6931472	12.641517	0.16666667	-2.55297274	6.588227	2.43491429097503	1.29872715863	196.617105931	3.20342650381e-16	196.617105931	3.20342650381e-16	196.617105931	3.20342650381e-16	196.617105931	3.20342650381e-16	196.617105931	3.20342650381e-16	196.617105931	3.20342650381e-16	196.617105931	3.20342650381e-16	196.617105931	3.20342650381e-16	196.617105931	95.8223902601586	0.00286643633290225	0.43797798058042	5.2812582127327	0.77476502189049	2	3	1	2	1
77	3	7	1.60220994475138	3	3.88903487968861	-1.660110015	mit	3.9104216	4.4426513	12.86968	0.33333333	-1.66011002	10.917208	1.57408712365223	0.446007159548	145.617105931	0.602382553278	145.617105931	0.2797976998	196.617105931	0.224329552969	196.617105931	0.171008937014	196.617105931	0.110737073854	344.929128334	0.0157342045791	395.929128334	3.20342650381e-16	395.929128334	3.20342650381e-16	395.929128334	8136.19970670167	0.243386732346366	0.864348765629736	5.98123522638411	0.877452238545981	4	2	1	2	2
77	4	7	1.46706586826347	3	4.50477795437428	-1.392501374	der	4.5241247	11.3778042	15.008878	0.33333333	-1.39250137	6.55093	1.80430645460925	0.930955173513	145.617105931	0.98671164657	145.617105931	0.750070258032	145.617105931	0.630785516915	145.617105931	0.473842904891	181.561438751	0.46902717529	196.617105931	0.524262286673	196.617105931	0.325345357048	344.929128334	0.123696244663	344.929128334	33429.1012014696	1	1	5.84333897080989	0.857222741868276	5	2	2	2	1
77	5	7	2.55633802816901	7	0.638902388933366	-2.552972737	Hebamme	0.42051188	3.8918203	15.822097	0.14285714	-2.55297274	6.634453	0.715098436684681	1.5339305818	130.561438751	0.712005257281	164.098116321	0.907695408549	301.431851041	0.792879545769	301.431851041	0.939797698816	301.431851041	0.844394298458	301.431851041	0.745181944499	301.431851041	0.713152002909	301.431851041	0.557642187253	301.431851041	2.63336997776472	7.87747765605183e-05	0.0929487818936556	5.70854395758642	0.837448200051891	1	1	3	1	1
77	6	7	3.68275862068965	7	2.03632941633737	-2.552972737	mehrere	2.1106907	0.6931472	10.449613	0.14285714	-2.55297274	6.586956	4.911951834121	1.56426020491	51	1.6789596221	167.925658896	1.55930569568	218.925658896	1.27757325538	218.925658896	0.993664542015	218.925658896	1.0324071085	218.925658896	1.083776791	218.925658896	0.927503555112	371.57079941	0.9067711652	371.57079941	129.030000809975	0.00385981064918079	0.466541229511203	5.917739423147	0.868137350804581	3	5	4	1	2
77	7	7	4.78512396694215	10	1.75008623755059	-0.212441256	Gespräche	NA	NA	NA	NA	NA	NA	0.36328593890553	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
78	1	9	2.64344262295082	4	2.57246498659219	-2.552972737	Nach	NA	NA	NA	NA	NA	NA	2.42555090935818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA
78	2	9	1.80733944954128	3	4.50477795437428	-0.581576061	der	4.5241247	8.4239808	15.008878	0.33333333	-0.58157606	6.598118	1.81690238806296	1.53038023915	145.617105931	3.20342650381e-16	196.617105931	3.20342650381e-16	196.617105931	3.20342650381e-16	196.617105931	3.20342650381e-16	196.617105931	3.20342650381e-16	196.617105931	3.20342650381e-16	196.617105931	3.20342650381e-16	196.617105931	3.20342650381e-16	196.617105931	33429.1012014696	1	1	5.2812582127327	0.77476502189049	5	2	1	2	1
78	3	9	2.58547008547009	7	0.767201149128825	-2.552972737	Trauung	0.45678039	4.5217886	15.822097	0.14285714	-2.55297274	6.634453	0.726353719926317	2.07323332944	130.561438751	0.87383178104	196.617105931	0.217566527977	196.617105931	0.141790014858	196.617105931	0.0438596123036	215.098116321	0.016529564299	215.098116321	0.016529564299	215.098116321	0.00622554228402	344.929128334	3.20342650381e-16	395.929128334	2.86273000512001	8.56358652261389e-05	0.100965472945518	5.98123522638411	0.877452238545981	1	1	1	1	2
78	4	9	3.26037735849057	7	1.56146036337446	-2.552972737	wartete	1.0567486	0.6931472	14.315436	0.14285714	-2.55297274	6.586956	2.73500820227405	2.10860710614	175.179993661	0.888938191723	196.617105931	1.04169110198	196.617105931	0.704105972476	196.617105931	0.649780112556	196.617105931	0.512912096049	196.617105931	0.407552461024	196.617105931	0.251275564368	352.431851041	0.152105342143	405.579784161	11.3958992229585	0.000340897565695172	0.233580785251123	6.0053176092227	0.880985144364169	2	3	2	2	3
78	5	9	2.18518518518519	4	3.74529656881798	-1.647922581	eine	3.7424187	3.9512437	13.279692	0.25	-1.64792258	10.592385	1.50371237517332	1.42976556915	51	0.785707772679	145.617105931	0.719063445539	196.617105931	0.900962981733	196.617105931	0.8575586409	196.617105931	0.793409794292	196.617105931	0.769033563684	196.617105931	0.587868341603	378.297861383	0.37556299998	378.297861383	5526.09949585592	0.165308048892831	0.827213869679587	5.93568187839276	0.870769524080589	4	2	3	1	2
78	6	9	2.83823529411765	7	0.631636520512059	-0.763029613	Kutsche	0.43531391	3.3322045	15.822097	0.14285714	-0.76302961	6.54856	0.678483367049922	1.27525819246	371.57079941	1.17600291264	371.57079941	0.938046750332	371.57079941	0.781273983905	371.57079941	0.740830579245	371.57079941	0.845801067831	371.57079941	0.885275633425	371.57079941	0.977515253758	371.57079941	0.74216735849	371.57079941	2.72467000020294	8.15059305298691e-05	0.0962205816298565	5.917739423147	0.868137350804581	1	1	3	3	2
78	7	9	2.00847457627119	3	3.31234663903085	-0.895880318	vor	3.4075337	1.9459101	14.889018	0.33333333	-0.89588032	6.586956	1.58508255452675	1.28148947072	167.925658896	1.00630504825	167.925658896	0.897283812683	218.925658896	0.923858888212	218.925658896	0.795661944569	218.925658896	0.825420918535	218.925658896	0.858078554334	218.925658896	0.734013567096	218.925658896	0.942527939249	422.893369667	2555.84021920372	0.0764555470337134	0.753191816308688	6.047120066103	0.887117599948684	4	2	4	2	3
78	8	9	1.4203821656051	3	4.50477795437428	1.125646452	der	4.5241247	9.8422502	15.008878	0.33333333	1.12564645	6.458063	1.64412742264338	1.06247949169	167.925658896	1.83072066674	167.925658896	1.6696504095	167.925658896	1.58142524549	167.925658896	1.71284118711	167.925658896	1.41209019146	167.925658896	1.17462029128	218.925658896	1.03118755024	218.925658896	0.928631559574	218.925658896	33429.1012014696	1	1	5.38873221509201	0.790531548433316	5	2	4	2	1
78	9	9	2.39204545454545	7	2.22551087165556	1.85677579	Kirche	NA	NA	NA	NA	NA	NA	0.717613853056552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
79	1	8	3.4618320610687	6	1.70715185981608	-2.552972737	Robert	NA	NA	NA	NA	NA	NA	3.7703904316269	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA
79	2	8	2.33689839572193	4	2.45084469960987	-2.552972737	ließ	2.2490124	1.6094379	12.641517	0.25	-2.55297274	6.588227	2.43491429097503	1.29872715863	196.617105931	3.20342650381e-16	196.617105931	3.20342650381e-16	196.617105931	3.20342650381e-16	196.617105931	3.20342650381e-16	196.617105931	3.20342650381e-16	196.617105931	3.20342650381e-16	196.617105931	3.20342650381e-16	196.617105931	3.20342650381e-16	196.617105931	177.424013836926	0.00530747185715918	0.497115475176889	5.2812582127327	0.77476502189049	3	3	1	2	1
79	3	8	2.30722891566265	4	3.89769250540602	-0.119615231	sich	3.8809747	8.443116	12.620118	0.25	-0.11961523	10.917208	3.55729412354567	1.36111522495	145.617105931	0.706908990131	196.617105931	0.0522225298275	395.929128334	3.20342650381e-16	395.929128334	3.20342650381e-16	395.929128334	3.20342650381e-16	395.929128334	3.20342650381e-16	395.929128334	3.20342650381e-16	395.929128334	3.20342650381e-16	395.929128334	7602.8198511675	0.227431177564333	0.857839904368684	5.98123522638411	0.877452238545981	4	4	1	2	2
79	4	8	1.43137254901961	3	4.07494071589607	-1.647922581	den	4.0796515	8.5075468	11.640852	0.33333333	-1.64792258	5.434866	3.96019802942755	1.54520628821	51	1.52977749091	196.617105931	1.63022985327	196.617105931	1.09444954131	196.617105931	0.792569980496	196.617105931	0.555772786851	196.617105931	0.429991302513	196.617105931	0.17788222422	344.929128334	0.0692697396022	395.929128334	12013.0006341593	0.359357571768374	0.901754874263302	5.98123522638411	0.877452238545981	5	4	2	1	2
